total_sum;is_correct
-286478;yes
-54439;yes
269292;yes
-33596;yes
304434;yes
-418243;yes
-94523;yes
353224;yes
-113579;yes
339553;yes
-44039;yes
171101;yes
474961;yes
-107266;yes
-145190;yes
-157470;yes
56918;yes
-280890;yes
-284662;yes
253813;yes
215191;yes
-43099;yes
-11184;yes
34590;yes
166558;yes
227991;yes
-28052;yes
243073;yes
161462;yes
274551;yes
-248734;yes
352201;yes
121733;yes
260334;yes
-21457;yes
157916;yes
194294;yes
-277467;yes
-350677;yes
55973;yes
-58662;yes
116128;yes
209385;yes
-211015;yes
-548;yes
63364;yes
286142;yes
-229964;yes
-97902;yes
-64674;yes
-251252;yes
-214852;yes
46308;yes
100452;yes
-9593;yes
64342;yes
107806;yes
-109814;yes
-63414;yes
191284;yes
6540;yes
-175176;yes
-302104;yes
257347;yes
124799;yes
92578;yes
-196037;yes
133029;yes
-181642;yes
41999;yes
68855;yes
116346;yes
111190;yes
47839;yes
-204382;yes
-3227;yes
157163;yes
151556;yes
-168783;yes
48421;yes
-180937;yes
-53503;yes
175728;yes
-253252;yes
-81781;yes
-12023;yes
14204;yes
-344955;yes
-64539;yes
112184;yes
21246;yes
-182953;yes
-34386;yes
-119658;yes
335105;yes
130259;yes
293110;yes
-19601;yes
147227;yes
330132;yes
-20978;yes
-363616;yes
60340;yes
168481;yes
171116;yes
-82703;yes
-385668;yes
-287863;yes
-342837;yes
272969;yes
-63;yes
-62179;yes
78034;yes
301;yes
203217;yes
-207740;yes
-431130;yes
73143;yes
255871;yes
-35064;yes
252023;yes
-301916;yes
-127165;yes
156342;yes
61719;yes
-80247;yes
196516;yes
-69133;yes
-100953;yes
-234836;yes
101662;yes
72975;yes
129660;yes
-7667;yes
267879;yes
116377;yes
203729;yes
-49883;yes
212374;yes
189558;yes
-201365;yes
183855;yes
455353;yes
60952;yes
-154514;yes
-40597;yes
183556;yes
100839;yes
104459;yes
-2191;yes
105365;yes
-129600;yes
245548;yes
10976;yes
-342442;yes
-7856;yes
-331720;yes
-15295;yes
-289193;yes
-3555;yes
63654;yes
11516;yes
-35609;yes
174647;yes
-461793;yes
-104329;yes
55996;yes
-109339;yes
-174867;yes
-128284;yes
175668;yes
-247923;yes
225113;yes
2993;yes
375806;yes
62523;yes
-411500;yes
-207578;yes
-87766;yes
-3386;yes
-87436;yes
-166790;yes
494600;yes
190976;yes
-160264;yes
66186;yes
-67024;yes
403962;yes
170185;yes
-267670;yes
13927;yes
348491;yes
124862;yes
-208559;yes
34267;yes
233201;yes
-14603;yes
-357498;yes
-193458;yes
3801;yes
-320000;yes
59125;yes
-57791;yes
47004;yes
236408;yes
-301130;yes
-149963;yes
130843;yes
111503;yes
-267129;yes
-133860;yes
-7461;yes
-279658;yes
-186297;yes
17523;yes
460338;yes
332364;yes
-75343;yes
134898;yes
-112752;yes
74426;yes
-15390;yes
80637;yes
-201616;yes
-303028;yes
-73259;yes
163059;yes
-3955;yes
-231929;yes
-188508;yes
139549;yes
-244283;yes
144590;yes
-277355;yes
-170516;yes
-41822;yes
-330315;yes
-99390;yes
-252085;yes
-130974;yes
99283;yes
251530;yes
-228034;yes
-272282;yes
-8208;yes
215579;yes
-59763;yes
82455;yes
-509580;yes
-41391;yes
271357;yes
-67731;yes
-101734;yes
102675;yes
-18427;yes
-15852;yes
-135129;yes
234183;yes
-272569;yes
26921;yes
-203929;yes
108823;yes
18340;yes
-257213;yes
-126702;yes
291523;yes
261094;yes
-205555;yes
-335010;yes
476222;yes
-76554;yes
-451553;yes
95795;yes
133530;yes
56625;yes
-179423;yes
8150;yes
-244028;yes
-81308;yes
-17573;yes
402573;yes
81654;yes
-281427;yes
-268851;yes
-294047;yes
136278;yes
-10840;yes
102824;yes
86514;yes
145111;yes
69932;yes
534880;yes
91444;yes
-186064;yes
-23300;yes
30851;yes
-53785;yes
-231607;yes
198459;yes
-101655;yes
302651;yes
-66648;yes
122770;yes
6505;yes
461255;yes
-412171;yes
165369;yes
-119499;yes
24232;yes
448278;yes
32479;yes
-242881;yes
-353968;yes
374157;yes
-205626;yes
-60771;yes
-28242;yes
-405436;yes
71201;yes
-33954;yes
192516;yes
2275;yes
-108462;yes
-82521;yes
-92029;yes
17036;yes
-96753;yes
-149992;yes
-72172;yes
-20967;yes
-122438;yes
-310075;yes
-40594;yes
123458;yes
451722;yes
107654;yes
169384;yes
-400729;yes
-158584;yes
163394;yes
65141;yes
-154424;yes
78757;yes
138420;yes
-213829;yes
233785;yes
91272;yes
-228486;yes
-26939;yes
-246721;yes
177432;yes
68538;yes
55316;yes
106959;yes
-259392;yes
258661;yes
404736;yes
276821;yes
-26621;yes
200848;yes
-109554;yes
114851;yes
64007;yes
167159;yes
-209276;yes
-157312;yes
241043;yes
-43395;yes
20493;yes
228564;yes
261356;yes
96553;yes
-147780;yes
41813;yes
235957;yes
-159185;yes
90005;yes
108900;yes
-156064;yes
-88890;yes
21663;yes
104772;yes
222259;yes
-316320;yes
122385;yes
-229061;yes
-81077;yes
-89350;yes
-11578;yes
135333;yes
365059;yes
-92267;yes
228399;yes
5970;yes
-37597;yes
165496;yes
31584;yes
-355421;yes
27209;yes
199356;yes
185433;yes
-200090;yes
293457;yes
134809;yes
-190392;yes
171270;yes
-248803;yes
183971;yes
-117772;yes
175121;yes
-165817;yes
68669;yes
176937;yes
-339229;yes
240192;yes
-150700;yes
1799;yes
-221688;yes
-81265;yes
12517;yes
-59613;yes
-274644;yes
354699;yes
-287776;yes
32505;yes
-84461;yes
-65254;yes
-219336;yes
30736;yes
18412;yes
-217888;yes
-440689;yes
-11786;yes
-104835;yes
139330;yes
157603;yes
20826;yes
-87844;yes
-9762;yes
91700;yes
-31267;yes
-217920;yes
131809;yes
-239623;yes
-232210;yes
-77439;yes
-2299;yes
-19029;yes
59459;yes
3404;yes
219951;yes
-69621;yes
-125385;yes
-89872;yes
-470466;yes
22294;yes
474741;yes
-103584;yes
-55313;yes
-37281;yes
170724;yes
346319;yes
-167621;yes
95606;yes
535468;yes
75165;yes
-73999;yes
-129209;yes
54245;yes
-34003;yes
174541;yes
-121595;yes
-105174;yes
302003;yes
220365;yes
-176210;yes
269214;yes
22677;yes
89261;yes
-181328;yes
-113608;yes
145849;yes
321231;yes
-12067;yes
-20654;yes
-126;yes
-255353;yes
178079;yes
262421;yes
2014;yes
63447;yes
58760;yes
-280339;yes
194448;yes
325455;yes
17650;yes
307406;yes
112436;yes
-79951;yes
-59525;yes
-12919;yes
153983;yes
120231;yes
22650;yes
-84519;yes
-15156;yes
360520;yes
20826;yes
246748;yes
135091;yes
32272;yes
-165473;yes
-87276;yes
-127915;yes
-46452;yes
-130091;yes
99545;yes
196093;yes
-380131;yes
-147921;yes
-192221;yes
-163929;yes
-43428;yes
16668;yes
-78523;yes
-50882;yes
10070;yes
13823;yes
64565;yes
101739;yes
367829;yes
324875;yes
-98859;yes
86899;yes
136245;yes
-34766;yes
65576;yes
-164241;yes
-248162;yes
-432600;yes
-283643;yes
106450;yes
160970;yes
-21355;yes
118400;yes
-14563;yes
-18124;yes
71762;yes
46908;yes
111024;yes
-45167;yes
-174884;yes
-87177;yes
135604;yes
-236869;yes
190954;yes
-65497;yes
-17878;yes
-195746;yes
176596;yes
-231177;yes
63699;yes
124722;yes
26858;yes
-40143;no
188341;yes
-270126;yes
117015;yes
376938;yes
6240;yes
114266;yes
78218;yes
58895;yes
19779;yes
-207050;yes
-65999;yes
78306;yes
-18991;yes
34965;yes
38641;yes
-11616;yes
290730;yes
-140924;yes
-225024;yes
113583;yes
-45376;yes
-176242;yes
374062;yes
-123830;yes
-242042;yes
63964;yes
-6637;yes
-298066;yes
-304431;yes
141605;yes
6456;yes
-260686;yes
285626;yes
-241402;yes
-158191;yes
27293;yes
498347;yes
-15405;yes
104729;yes
67006;yes
181743;yes
36228;yes
-227117;yes
952;yes
-197148;yes
115985;yes
47689;yes
-229384;yes
-47360;yes
376764;yes
-188276;yes
-500089;yes
-280767;yes
57918;yes
84049;yes
-99341;yes
-50287;yes
955;no
58728;yes
155648;yes
84918;yes
-19181;yes
-82594;yes
-123011;yes
10975;yes
-42923;yes
-113075;yes
9147;yes
211137;yes
128781;yes
-59593;yes
17045;yes
-1306;yes
-503700;yes
-102986;yes
72939;yes
81573;yes
-142175;yes
118842;yes
-254157;yes
-147242;yes
133266;yes
-244966;yes
-380462;yes
186083;yes
93582;yes
96680;yes
125068;yes
-234900;yes
32533;yes
-324527;yes
-404719;yes
-77360;yes
-77250;yes
-125415;yes
255961;yes
-218024;yes
-219426;yes
9814;yes
262303;yes
-80302;yes
-30376;yes
146109;yes
57295;yes
90061;yes
-330102;yes
231556;yes
-52506;yes
172783;yes
105183;yes
244476;yes
153864;yes
-10454;yes
83623;yes
-57427;yes
94465;yes
-251845;yes
132984;yes
-51951;yes
51817;yes
-106506;yes
-96505;yes
-352936;yes
62679;yes
356391;yes
11410;yes
-170634;yes
218614;yes
111338;yes
-83103;yes
-375028;yes
44258;yes
202722;yes
-61482;yes
3744;yes
-362777;yes
50186;yes
122312;yes
227621;yes
127902;yes
136556;yes
453720;yes
119210;yes
411167;yes
-156910;yes
-34124;yes
229430;yes
361443;yes
139045;yes
-34376;yes
-138317;yes
98038;yes
85165;yes
92415;yes
77044;yes
-5290;yes
2907;yes
-175213;yes
-268623;yes
134479;yes
100507;yes
-126521;yes
43941;yes
-72834;yes
-694844;yes
-98841;yes
-76892;yes
38587;yes
148820;yes
352476;yes
-133430;yes
-79492;yes
160283;yes
-133488;yes
-110184;yes
-104805;yes
-8438;yes
84340;yes
-11162;yes
-145959;yes
265617;yes
-53833;yes
104293;yes
-449531;yes
358883;yes
-25912;yes
61008;yes
383667;yes
-87300;yes
-364935;yes
91140;yes
293547;yes
90684;yes
-13808;yes
-241336;yes
-203219;yes
29104;yes
-66692;yes
-100569;yes
-265556;yes
41379;yes
15344;yes
-111542;yes
-140728;yes
-20895;yes
-92714;yes
272186;yes
-356763;yes
258709;yes
73676;yes
13025;yes
403540;yes
-95489;yes
154953;yes
14708;yes
139214;yes
354710;yes
-93459;yes
182693;yes
207597;yes
166459;yes
-183630;yes
-39334;yes
122990;yes
88029;yes
-37744;yes
10098;yes
19621;yes
-148162;yes
-23061;yes
88417;yes
38238;yes
150633;yes
170200;yes
276653;yes
69289;yes
-73685;yes
-106654;yes
-75157;yes
314019;yes
72321;yes
-391577;yes
-176269;yes
124312;yes
41163;yes
102690;yes
393384;yes
253314;yes
-184837;yes
-45636;yes
-185785;yes
17100;yes
-152872;yes
199376;yes
48013;yes
-223923;yes
-24053;yes
233394;yes
-67206;yes
76477;yes
-395559;yes
-77497;yes
219101;yes
18995;yes
-480578;yes
115326;yes
-78318;yes
-432019;yes
-262758;yes
-65648;yes
128100;yes
-138491;yes
-7119;yes
26260;yes
274152;yes
-266859;yes
68142;yes
356728;yes
234573;yes
117243;yes
-299193;yes
-388821;yes
43508;yes
93479;yes
-199052;yes
-173680;yes
-49738;yes
-84990;yes
206561;yes
145995;yes
-34657;yes
-324870;yes
-452133;yes
189831;yes
-320371;yes
530423;yes
-49526;yes
-154321;yes
564889;yes
-134646;yes
201293;yes
394064;yes
342874;yes
5611;yes
89671;yes
22397;yes
-197395;yes
60043;yes
-153750;yes
88665;yes
-64016;yes
210118;yes
-8763;yes
718;yes
81052;yes
5019;yes
-471778;yes
-182113;yes
-159917;yes
-77622;yes
-75843;yes
-145418;yes
-32732;yes
296926;yes
-97921;yes
90449;yes
-35049;yes
447225;yes
-359324;yes
-125817;yes
-271595;yes
263396;yes
116275;yes
307026;yes
-148720;yes
53287;yes
-188697;yes
66974;yes
-254810;yes
426698;yes
-32361;yes
108103;yes
-255223;yes
260167;yes
-53006;yes
-89150;yes
-2655;yes
-93632;yes
128023;yes
154272;yes
119287;yes
95917;yes
39093;yes
131440;yes
127522;yes
57613;yes
35013;yes
52622;yes
-25400;yes
36911;yes
37985;yes
-221262;yes
-111397;yes
-180440;yes
-261607;yes
381876;yes
-132360;yes
201921;yes
352064;yes
146283;yes
162718;yes
-222640;yes
52462;yes
-321637;yes
-343197;yes
-188615;yes
36347;yes
-339961;yes
316550;yes
107983;yes
-32893;yes
-65703;yes
-145062;yes
-351350;yes
676;yes
204056;yes
311697;yes
-27287;yes
-94186;yes
283643;yes
-32616;yes
241683;yes
-92429;yes
-30656;yes
-28154;yes
-23379;yes
345765;yes
58621;yes
-16524;yes
50622;yes
383569;yes
-87999;yes
189635;yes
-226358;yes
-213770;yes
-80585;yes
79502;yes
-54112;yes
-308602;yes
587883;yes
-153390;yes
100622;yes
-495768;yes
-208672;yes
289027;yes
91283;yes
140694;yes
-77973;yes
-161817;yes
-109215;yes
87645;yes
518746;yes
250900;yes
-332698;yes
-42638;yes
-224811;yes
-287514;yes
39611;yes
-170249;yes
-128243;yes
53681;yes
-141769;yes
339965;yes
-207219;yes
371640;yes
245021;yes
10553;yes
11974;yes
149224;yes
157687;yes
272102;yes
-245650;yes
42609;yes
-127394;yes
-323616;yes
136967;yes
179341;yes
89859;yes
-274182;yes
-185742;yes
-261631;yes
-47735;yes
228508;yes
-38205;yes
-147825;yes
-56388;yes
126056;yes
22784;yes
-50579;yes
-74244;yes
-317895;yes
-175336;yes
210733;yes
165507;yes
-221950;yes
-146746;yes
97247;yes
8658;yes
323396;yes
227116;yes
344392;yes
84879;yes
330635;yes
231838;yes
121044;yes
118158;yes
-225345;yes
-53292;yes
-271859;yes
51926;yes
-49515;yes
-303266;yes
38147;yes
-95767;yes
-120228;yes
35082;yes
-151511;yes
-37759;yes
-109873;yes
43777;yes
62038;yes
-222390;yes
71132;yes
-460591;yes
-125078;yes
-307280;yes
-168122;yes
-119014;yes
-107430;yes
195826;yes
-155081;yes
-199207;yes
41037;yes
-250525;yes
339577;yes
-379259;yes
132422;yes
23595;yes
68091;yes
26826;yes
-282024;yes
-4011;yes
383658;yes
-54800;yes
-336641;yes
-111555;yes
31966;yes
-29519;yes
482496;yes
-105719;yes
-28075;yes
-62570;yes
384449;yes
-188076;yes
161320;yes
-330001;yes
204541;yes
262859;yes
105736;yes
32497;yes
215212;yes
-126449;yes
-4595;yes
-222760;yes
149944;yes
-121988;yes
102455;yes
156989;yes
-536211;yes
-14694;yes
-25678;yes
84854;yes
-20255;yes
43226;yes
204552;yes
-203977;yes
-233798;yes
-4295;yes
-101345;yes
299746;yes
-216565;yes
51107;yes
58254;yes
-372244;yes
105927;yes
58853;yes
-138494;yes
-41653;yes
-23281;yes
135091;yes
323367;yes
-176635;yes
29411;yes
-122797;yes
-370571;yes
-140901;yes
-93324;yes
-40296;yes
27611;yes
231910;yes
-28793;yes
-266091;yes
116390;yes
226250;yes
300423;yes
-282900;yes
-9820;yes
-188968;yes
-114292;yes
-364986;yes
-185874;yes
4522;yes
215953;yes
40027;yes
293039;yes
125038;yes
138023;yes
145959;yes
284829;yes
165888;yes
249307;yes
199155;yes
-329768;yes
-159498;yes
-146377;yes
-66756;yes
208904;yes
-165948;yes
207517;yes
-149865;yes
-208820;yes
78075;yes
-33363;yes
-106753;yes
-17242;yes
177437;yes
-32459;yes
241931;yes
245043;yes
-40040;yes
95197;yes
26224;yes
334383;yes
66982;yes
-114493;yes
39548;yes
-231801;yes
54736;yes
311104;yes
503386;yes
26004;yes
-122475;yes
73409;yes
136214;yes
109778;yes
-168701;yes
504105;yes
-2803;yes
29165;yes
179051;yes
107547;yes
73171;yes
-52958;yes
25657;yes
-23484;yes
136401;yes
-62819;yes
80450;yes
-101056;yes
125009;yes
53735;yes
20878;yes
132422;yes
37336;yes
60176;yes
-167784;yes
148550;yes
-53289;yes
-172107;yes
-616079;yes
228071;yes
-30651;yes
29420;yes
165825;yes
113632;yes
217694;yes
14347;yes
-252693;yes
-54742;yes
273766;yes
138074;yes
-86441;yes
77339;yes
-63415;yes
151338;yes
-42607;yes
-240878;yes
-22979;yes
-59628;yes
-313649;yes
60189;yes
-257711;yes
283705;yes
102353;yes
-16605;yes
8429;yes
285470;yes
-172901;yes
-86418;yes
-130467;yes
-373951;yes
229816;yes
98772;yes
101823;yes
-63415;yes
-22282;yes
-415420;yes
-70231;yes
352065;yes
11939;yes
190619;yes
294834;yes
24104;yes
-125671;yes
-102961;yes
351761;yes
64109;yes
-138811;yes
135874;yes
232156;yes
-56264;yes
-179273;yes
-95622;yes
8599;yes
-344747;yes
244253;yes
-28025;yes
17492;yes
85284;yes
-388369;yes
112521;yes
57697;yes
-168514;yes
-82932;yes
-100789;yes
173179;yes
-52987;yes
32118;yes
-147720;yes
271280;yes
80362;yes
189336;yes
175531;yes
-246158;yes
258066;yes
37863;yes
-327385;yes
-200155;yes
44543;yes
-543048;yes
-145325;yes
47813;yes
78518;yes
153661;yes
317462;yes
-54226;yes
-304474;yes
49868;yes
-26683;yes
5990;yes
-75403;yes
58133;yes
-198936;yes
207918;yes
267514;yes
-60502;yes
-86590;yes
-47533;yes
32436;yes
134609;yes
-96176;yes
-10584;yes
-99272;yes
102385;yes
-241504;yes
362706;yes
148363;yes
-55629;yes
-73902;yes
-107594;yes
-183418;yes
-437930;yes
202844;yes
360943;yes
-31464;yes
291031;yes
-8194;yes
305845;yes
112318;yes
-117152;yes
218516;yes
-323668;yes
37908;yes
108385;yes
41026;yes
-104046;yes
-349620;yes
60580;yes
-65322;yes
-112649;yes
-134233;yes
-223880;yes
-32907;yes
25958;yes
-63085;yes
-149041;yes
-80115;yes
189083;yes
-151499;yes
132917;yes
-350619;yes
-114931;yes
-265334;yes
-174191;yes
18645;yes
-3712;yes
-478625;yes
343627;yes
-111564;yes
5362;yes
-1580;yes
-187604;yes
86113;yes
-130022;yes
297911;yes
119158;yes
277258;yes
-62061;yes
405994;yes
-189570;yes
17737;yes
61941;yes
90648;yes
151350;yes
-238833;yes
-519181;yes
-103563;yes
-17849;yes
346159;yes
-17362;yes
-168567;yes
-35756;yes
-142605;yes
186978;yes
-287767;yes
-89760;yes
30856;yes
-54827;yes
-263787;yes
16051;yes
-108649;yes
99891;yes
-17374;yes
-190744;yes
-36407;yes
97326;yes
100685;yes
-221923;yes
-275779;yes
51027;yes
431241;yes
1262;yes
-78290;yes
474930;yes
469507;yes
89886;yes
352546;yes
79855;yes
146451;yes
64324;yes
292140;yes
-466222;yes
-159073;yes
180618;yes
-313064;yes
-56379;yes
374823;yes
-79229;yes
2124;yes
132900;yes
154012;yes
230232;yes
206431;yes
-129447;yes
12853;yes
-11088;yes
-136492;yes
-20466;yes
-12924;yes
38653;yes
160265;yes
-68631;yes
161017;yes
360409;yes
-36663;yes
-76186;yes
-10275;yes
230150;yes
-109155;yes
-148638;yes
-286994;yes
238742;yes
93014;yes
10720;yes
-22188;yes
-251806;yes
-294955;yes
114337;yes
-104779;yes
-176962;yes
-239167;yes
87217;yes
-109860;yes
124334;yes
-26143;yes
-121070;yes
-365885;yes
79514;yes
356848;yes
84127;yes
276313;yes
-122903;yes
80518;yes
24036;yes
233475;yes
-174880;yes
54814;yes
-26242;yes
-271754;yes
212199;yes
32864;yes
397505;yes
56320;yes
110612;yes
-14132;yes
-77033;yes
-88110;yes
104540;yes
-109741;yes
-81379;yes
-24855;yes
44908;yes
167033;yes
366126;yes
144230;yes
146235;yes
-117931;yes
299029;yes
-69757;yes
314707;yes
76792;yes
-377701;yes
216813;yes
-163601;yes
421417;yes
-150565;yes
-78812;yes
-6784;yes
176884;yes
-31207;yes
85342;yes
33396;yes
-130886;yes
344924;yes
251302;yes
72196;yes
26498;yes
163204;yes
-212322;yes
261666;yes
-29704;yes
-386178;yes
155136;yes
296057;yes
276627;yes
-208110;yes
-45851;yes
119438;yes
68686;yes
107699;yes
-213060;yes
78970;yes
-108622;yes
-99571;yes
-57667;yes
21065;yes
42208;yes
15586;yes
71502;yes
143618;yes
-12097;yes
-140325;yes
23067;yes
171548;yes
106012;yes
-241823;yes
151262;yes
410700;yes
-30621;yes
62650;yes
257537;yes
46668;yes
176015;yes
-172141;yes
-290414;yes
28283;yes
102695;yes
-77204;yes
-254244;yes
-65443;yes
-55116;yes
6031;yes
-95272;yes
106497;yes
-430272;yes
-22762;yes
283804;yes
192469;yes
-205561;yes
-34926;yes
264765;yes
-80563;yes
-26380;yes
165211;yes
-101861;yes
-236279;yes
-55398;yes
94544;yes
188084;yes
-231445;yes
-64399;yes
207638;yes
-332311;yes
-87394;yes
-215110;yes
155366;yes
-17224;yes
110262;yes
-18965;yes
-191202;yes
-429137;yes
-299582;yes
-103593;yes
-341027;yes
-493863;yes
-73014;yes
-37914;yes
442948;yes
-14246;yes
-85517;yes
-222846;yes
-89436;yes
306457;yes
-105489;yes
563184;yes
-26096;yes
444980;yes
160167;yes
277508;yes
-31605;yes
58149;yes
-80011;yes
-100285;yes
43866;yes
-43627;yes
16621;yes
46628;yes
-258841;yes
84049;yes
-10482;yes
-243784;yes
88454;yes
-246654;yes
1260;yes
61456;yes
-113545;yes
-198042;yes
-307660;yes
11335;yes
269574;yes
15636;yes
96066;yes
-141217;yes
-62149;yes
-324870;yes
-371160;yes
-37089;yes
-300531;yes
92424;yes
272197;yes
-16332;yes
186561;yes
-118650;yes
-184534;yes
426800;yes
-321978;yes
125112;yes
180518;yes
152699;yes
116916;yes
-188909;yes
-60878;yes
-122524;yes
54616;yes
-69144;yes
398184;yes
208657;yes
-266395;yes
63053;yes
-38193;yes
-319067;yes
296642;yes
491662;yes
213732;yes
122412;yes
-411188;yes
8595;yes
-241728;yes
-207920;yes
292977;yes
-407488;yes
-120534;yes
197406;yes
-349640;yes
-179653;yes
-179990;yes
-274869;yes
105234;yes
193835;yes
-5130;yes
98072;yes
-163257;yes
-106392;yes
178592;yes
-81335;yes
70422;yes
-219116;yes
149203;yes
-578662;yes
199147;yes
11955;yes
-365884;yes
-131389;yes
38186;yes
-222725;yes
-330447;yes
-239914;yes
236550;yes
348742;yes
-122289;yes
-50481;yes
-195630;yes
-124509;yes
40934;yes
71181;yes
27827;yes
-67503;yes
305988;yes
510624;yes
14780;yes
417825;yes
-520048;yes
-142937;yes
-105523;yes
-112526;yes
142077;yes
-293479;yes
288330;yes
72880;yes
119923;yes
-246991;yes
-468369;yes
10656;yes
-226046;yes
-211177;yes
-27075;yes
196558;yes
107137;yes
55683;yes
-160221;yes
233061;yes
233772;yes
-32240;yes
-41525;yes
64210;yes
-29138;yes
-232496;yes
-195554;yes
32659;yes
-25668;yes
-199839;yes
192020;yes
-54958;yes
-193635;yes
-34795;yes
18757;yes
-35629;yes
-359400;yes
-456322;yes
9179;yes
-385822;yes
127780;yes
-197221;yes
-576552;yes
-399951;yes
-180458;yes
-107347;yes
118082;yes
208372;yes
-268836;yes
246237;yes
-226668;yes
17601;yes
-65003;yes
46572;yes
61600;yes
251988;yes
-156129;yes
-291013;yes
258716;yes
235524;yes
183575;yes
129240;yes
-89582;yes
106415;yes
42463;yes
-144301;yes
214248;yes
-257588;yes
-370162;yes
-472724;yes
86683;yes
9148;yes
255601;yes
-112364;yes
171583;yes
6059;yes
13663;yes
161939;yes
-343948;yes
-160160;yes
-6837;yes
-219352;yes
571856;yes
-114561;yes
-101074;yes
225458;yes
22298;yes
-218376;yes
310082;yes
-176276;yes
-89717;yes
-129191;yes
-404798;yes
-111349;yes
-506819;yes
45966;yes
-163362;yes
183534;yes
-150561;yes
15895;yes
-104640;yes
132735;yes
-195236;yes
9695;yes
-159445;yes
137532;yes
-69440;yes
-366107;yes
-96234;yes
40355;yes
-244002;yes
137172;yes
80179;yes
-169213;yes
147702;yes
-76729;yes
-297105;yes
-26477;yes
-350492;yes
252790;yes
104938;yes
221869;yes
479307;yes
-182293;yes
-343;yes
-47492;yes
115087;yes
9699;yes
34197;yes
333139;yes
-19261;yes
54545;yes
-67400;yes
-148776;yes
-151176;yes
564176;yes
235748;yes
244323;yes
3814;yes
358979;yes
3157;yes
-199061;yes
18525;yes
-19189;yes
-397560;yes
244291;yes
144059;yes
291804;yes
66263;yes
-393320;yes
-70133;yes
-116803;yes
-137345;yes
-3748;yes
-95149;yes
159879;yes
-113833;yes
337872;yes
69501;yes
-22431;yes
-22487;yes
-14745;yes
-111828;yes
-267305;yes
-40542;yes
304450;yes
20913;yes
-152659;yes
151053;yes
111630;yes
87830;yes
-129694;yes
-213448;yes
19905;yes
-258168;yes
34412;yes
176676;yes
434011;yes
118882;yes
183637;yes
366596;yes
116885;yes
-75381;yes
-22415;yes
-86124;yes
9148;yes
-132121;yes
-35882;yes
-73663;yes
148946;yes
-181559;yes
356632;yes
-81476;yes
-92698;yes
-195411;yes
-177012;yes
-160678;yes
-7079;yes
-6358;yes
9277;yes
152753;yes
49333;yes
167967;yes
188720;yes
-115721;yes
160981;yes
-27122;yes
197015;yes
29254;yes
40157;yes
244861;yes
342796;yes
-224329;yes
113994;yes
